ticker,target_date,abnormal_return,sentiment_score,article_count,label,news_event
BIG,2022-10-27,0.8807066808871755,,0.0,no_news,0
BIG,2022-10-28,3.540721273169941,,0.0,no_news,0
BIG,2022-10-31,-8.553849652927866,,0.0,no_news,0
CEN,2022-10-03,-2.784253208903829,,0.0,no_news,0
CEN,2022-10-04,-5.597334188444485,,0.0,no_news,0
CEN,2022-10-05,0.9463784942773925,,0.0,no_news,0
CEN,2022-10-06,-7.249381124913093,,0.0,no_news,0
CEN,2022-10-07,-9.605861412452981,,0.0,no_news,0
CEN,2022-10-10,1.7033850949295966,,0.0,no_news,0
CEN,2022-10-11,-6.825347053311102,,0.0,no_news,0
CEN,2022-10-12,1.6716016381660528,,0.0,no_news,0
CEN,2022-10-13,-1.5196014852282387,,0.0,no_news,0
CEN,2022-10-14,7.792191442892149,0.0,1.0,neutral,1
CEN,2022-10-17,3.485989596363194,,0.0,no_news,0
CEN,2022-10-18,10.509132173814475,,0.0,no_news,0
CEN,2022-10-19,-6.866065712951384,,0.0,no_news,0
CEN,2022-10-20,-1.5115598443853595,,0.0,no_news,0
CEN,2022-10-21,-3.710650800708451,,0.0,no_news,0
CEN,2022-10-24,-7.300142411808407,,0.0,no_news,0
CEN,2022-10-25,1.3416821051539334,,0.0,no_news,0
CEN,2022-10-26,3.151904636121656,,0.0,no_news,0
CEN,2022-10-27,0.8367279362695732,,0.0,no_news,0
CEN,2022-10-28,0.3640760767575653,,0.0,no_news,0
CEN,2022-10-31,-4.321785489851224,,0.0,no_news,0
CTG,2022-10-03,-1.3365794701305553,,0.0,no_news,0
CTG,2022-10-04,-3.0556450773033745,,0.0,no_news,0
CTG,2022-10-05,2.344530720198299,,0.0,no_news,0
CTG,2022-10-06,1.087622499212324,0.0,1.0,neutral,1
CTG,2022-10-07,-1.8744242017319195,,0.0,no_news,0
CTG,2022-10-10,2.7379850806577197,,0.0,no_news,0
CTG,2022-10-11,0.507477327528802,,0.0,no_news,0
CTG,2022-10-12,2.4968325555253923,,0.0,no_news,0
CTG,2022-10-13,3.3707137720501112,,0.0,no_news,0
CTG,2022-10-14,-0.2540688691576014,,0.0,no_news,0
CTG,2022-10-17,0.6441728652931612,,0.0,no_news,0
CTG,2022-10-18,0.22258299970511475,,0.0,no_news,0
CTG,2022-10-19,1.3214388816631004,,0.0,no_news,0
CTG,2022-10-20,0.3377825552356256,,0.0,no_news,0
CTG,2022-10-21,-1.8957945440395676,,0.0,no_news,0
CTG,2022-10-24,1.7092550664268882,,0.0,no_news,0
CTG,2022-10-25,4.855011899678254,,0.0,no_news,0
CTG,2022-10-26,0.30999914288804703,0.0,1.0,neutral,1
CTG,2022-10-27,1.6837124847040137,,0.0,no_news,0
CTG,2022-10-28,0.40866828380849707,,0.0,no_news,0
CTG,2022-10-31,2.067207056577118,,0.0,no_news,0
DGC,2022-10-03,1.6127554755910865,,0.0,no_news,0
DGC,2022-10-04,1.7073036356031117,,0.0,no_news,0
DGC,2022-10-05,-0.18078279491309956,,0.0,no_news,0
DGC,2022-10-06,-2.582063571147075,,0.0,no_news,0
DGC,2022-10-07,-0.28526969930858126,,0.0,no_news,0
DGC,2022-10-10,5.8108665803745145,,0.0,no_news,0
DGC,2022-10-11,2.6040499892312483,,0.0,no_news,0
DGC,2022-10-12,1.4455951983838284,,0.0,no_news,0
DGC,2022-10-13,-0.39957381709455797,,0.0,no_news,0
DGC,2022-10-14,3.9664385252996373,,0.0,no_news,0
DGC,2022-10-17,5.679392176823535,0.0,1.0,neutral,1
DGC,2022-10-18,-3.7048133337479223,,0.0,no_news,0
DGC,2022-10-19,0.6080686138130137,,0.0,no_news,0
DGC,2022-10-20,-3.4373457938006533,1.0,1.0,positive,1
DGC,2022-10-21,-1.1235011843881262,,0.0,no_news,0
DGC,2022-10-24,5.294928874119297,,0.0,no_news,0
DGC,2022-10-25,0.9083531020973967,,0.0,no_news,0
DGC,2022-10-26,2.4813627607453776,1.0,1.0,positive,1
DGC,2022-10-27,-1.917661518063781,,0.0,no_news,0
DGC,2022-10-28,-1.8841764098089766,,0.0,no_news,0
DGC,2022-10-31,-0.664160777753353,,0.0,no_news,0
DIG,2022-10-03,0.2831544049713184,,0.0,no_news,0
DIG,2022-10-04,-0.9858386727656157,,0.0,no_news,0
DIG,2022-10-05,1.5704384062473773,0.0,1.0,neutral,1
DIG,2022-10-06,0.7061420195695298,,0.0,no_news,0
DIG,2022-10-07,4.253499872703129,,0.0,no_news,0
DIG,2022-10-10,-1.4769690594030973,,0.0,no_news,0
DIG,2022-10-11,-0.7868354427217952,,0.0,no_news,0
DIG,2022-10-12,-4.551807953341571,,0.0,no_news,0
DIG,2022-10-13,-0.1277554826212306,,0.0,no_news,0
DIG,2022-10-14,-0.6092499238248252,,0.0,no_news,0
DIG,2022-10-17,-2.2870368821851903,0.0,1.0,neutral,1
DIG,2022-10-18,4.893593348983456,0.0,1.0,neutral,1
DIG,2022-10-19,0.40088629239277174,,0.0,no_news,0
DIG,2022-10-20,-2.6311370978961763,,0.0,no_news,0
DIG,2022-10-21,-0.3914297732518355,,0.0,no_news,0
DIG,2022-10-24,-0.9436860822982771,,0.0,no_news,0
DIG,2022-10-25,-8.940995664016373,,0.0,no_news,0
DIG,2022-10-26,-6.114021120473068,,0.0,no_news,0
DIG,2022-10-27,-1.9724451621487984,,0.0,no_news,0
DIG,2022-10-28,-3.7971525698396147,,0.0,no_news,0
DIG,2022-10-31,-6.95255068065427,,0.0,no_news,0
DNP,2022-10-03,-8.772055198753124,,0.0,no_news,0
DNP,2022-10-04,6.644556326970574,,0.0,no_news,0
DNP,2022-10-05,3.152381354185464,,0.0,no_news,0
DNP,2022-10-07,-0.0683992904597178,,0.0,no_news,0
DNP,2022-10-10,-2.025081429441816,,0.0,no_news,0
DNP,2022-10-11,-0.4685573806124359,,0.0,no_news,0
DNP,2022-10-12,-1.6523559223433513,,0.0,no_news,0
DNP,2022-10-13,-0.03976778597110855,,0.0,no_news,0
DNP,2022-10-14,-3.78528456371353,,0.0,no_news,0
DNP,2022-10-17,1.2095420635166252,,0.0,no_news,0
DNP,2022-10-18,0.37552055833643944,,0.0,no_news,0
DNP,2022-10-19,-0.050150140000582266,,0.0,no_news,0
DNP,2022-10-20,-0.049132828824444454,,0.0,no_news,0
DNP,2022-10-21,-0.0687210811564144,,0.0,no_news,0
DNP,2022-10-24,-0.06673946483363721,,0.0,no_news,0
DNP,2022-10-25,-6.052286921214465,,0.0,no_news,0
DNP,2022-10-26,5.542167399666903,,0.0,no_news,0
DNP,2022-10-27,-0.029453176980602017,,0.0,no_news,0
DNP,2022-10-28,-0.46792785575786794,,0.0,no_news,0
DNP,2022-10-31,-0.04798239088811616,1.0,1.0,positive,1
DXG,2022-10-03,0.15369651387466554,,0.0,no_news,0
DXG,2022-10-04,-5.28980955607777,,0.0,no_news,0
DXG,2022-10-05,2.6460630826076894,,0.0,no_news,0
DXG,2022-10-06,-2.203514893565571,,0.0,no_news,0
DXG,2022-10-07,-0.6165112120199394,,0.0,no_news,0
DXG,2022-10-10,0.39261553117351455,,0.0,no_news,0
DXG,2022-10-11,-0.9753809192051142,,0.0,no_news,0
DXG,2022-10-12,-0.09718983072150333,,0.0,no_news,0
DXG,2022-10-13,-0.8912006427383614,,0.0,no_news,0
DXG,2022-10-14,-0.6397606795314174,,0.0,no_news,0
DXG,2022-10-17,-2.38331448226066,0.0,1.0,neutral,1
DXG,2022-10-18,4.393738618464269,,0.0,no_news,0
DXG,2022-10-19,-0.16156983256983937,,0.0,no_news,0
DXG,2022-10-20,-3.4703393594910077,,0.0,no_news,0
DXG,2022-10-21,-0.5426717060379094,,0.0,no_news,0
DXG,2022-10-24,-0.9652621700852704,,0.0,no_news,0
DXG,2022-10-25,-8.877497634583804,0.0,1.0,neutral,1
DXG,2022-10-26,-6.195688643118445,,0.0,no_news,0
DXG,2022-10-27,0.8436253629968151,,0.0,no_news,0
DXG,2022-10-28,5.2343258314290235,,0.0,no_news,0
DXG,2022-10-31,3.7577980069874957,,0.0,no_news,0
EIB,2022-10-03,-2.249656825855972,,0.0,no_news,0
EIB,2022-10-04,-2.4888376458397112,,0.0,no_news,0
EIB,2022-10-05,6.203523287771712,0.0,1.0,neutral,1
EIB,2022-10-06,6.3724928165303085,0.0,1.0,neutral,1
EIB,2022-10-07,1.0362220053734832,0.0,1.0,neutral,1
EIB,2022-10-10,-0.2639800813519638,,0.0,no_news,0
EIB,2022-10-11,-0.18414476175204803,,0.0,no_news,0
EIB,2022-10-12,-0.585936446567342,,0.0,no_news,0
EIB,2022-10-13,1.7388449341011796,,0.0,no_news,0
EIB,2022-10-14,-2.7532656093867285,,0.0,no_news,0
EIB,2022-10-17,0.26533984191066984,,0.0,no_news,0
EIB,2022-10-18,-0.33959247789875846,,0.0,no_news,0
EIB,2022-10-19,0.004546019385453737,,0.0,no_news,0
EIB,2022-10-20,-0.2722299079907256,,0.0,no_news,0
EIB,2022-10-21,-0.16100438702780734,,0.0,no_news,0
EIB,2022-10-24,-0.5121051186032035,,0.0,no_news,0
EIB,2022-10-25,6.303129214356635,,0.0,no_news,0
EIB,2022-10-26,2.156580600227376,,0.0,no_news,0
EIB,2022-10-27,4.470006539257424,,0.0,no_news,0
EIB,2022-10-28,-6.551245419190819,,0.0,no_news,0
EIB,2022-10-31,-6.463401330424442,0.0,1.0,neutral,1
FTS,2022-10-03,0.31179595710352004,,0.0,no_news,0
FTS,2022-10-04,1.2427748898423012,,0.0,no_news,0
FTS,2022-10-05,0.9568772482319643,,0.0,no_news,0
FTS,2022-10-06,-1.373462233447289,0.0,1.0,neutral,1
FTS,2022-10-07,-0.6412763443014295,,0.0,no_news,0
FTS,2022-10-10,5.367074908095734,,0.0,no_news,0
FTS,2022-10-11,-0.6819044698834924,,0.0,no_news,0
FTS,2022-10-12,0.8693956449168345,,0.0,no_news,0
FTS,2022-10-13,-0.8442513679604664,,0.0,no_news,0
FTS,2022-10-14,-0.6400756703696837,,0.0,no_news,0
FTS,2022-10-17,3.968396407685662,,0.0,no_news,0
FTS,2022-10-18,-3.2825569058962563,,0.0,no_news,0
FTS,2022-10-19,-0.6008974189642092,,0.0,no_news,0
FTS,2022-10-20,-0.8904084537279325,,0.0,no_news,0
FTS,2022-10-21,-0.40725817506935336,0.0,1.0,neutral,1
FTS,2022-10-24,-1.015618497955848,,0.0,no_news,0
FTS,2022-10-25,-4.909298675478043,,0.0,no_news,0
FTS,2022-10-26,-6.525268027210711,,0.0,no_news,0
FTS,2022-10-27,0.03030071106830068,,0.0,no_news,0
FTS,2022-10-28,-3.3545269702288825,,0.0,no_news,0
FTS,2022-10-31,-0.04635849905670658,,0.0,no_news,0
GAS,2022-10-03,1.6046180335975984,,0.0,no_news,0
GAS,2022-10-04,-0.3117389327867426,,0.0,no_news,0
GAS,2022-10-05,-1.9640203648415735,0.0,1.0,neutral,1
GAS,2022-10-06,2.7251454985035903,,0.0,no_news,0
GAS,2022-10-07,-0.832862037485798,,0.0,no_news,0
GAS,2022-10-10,2.9111712103079066,,0.0,no_news,0
GAS,2022-10-11,3.8226247453776776,,0.0,no_news,0
GAS,2022-10-12,-2.517490536596121,0.0,1.0,neutral,1
GAS,2022-10-13,-1.0319410505857232,,0.0,no_news,0
GAS,2022-10-14,0.27277419459049734,,0.0,no_news,0
GAS,2022-10-17,2.3887391829484104,,0.0,no_news,0
GAS,2022-10-18,-1.947996390300676,,0.0,no_news,0
GAS,2022-10-19,-1.5769119634269106,,0.0,no_news,0
GAS,2022-10-20,1.575261716496793,,0.0,no_news,0
GAS,2022-10-21,0.5340407365378304,,0.0,no_news,0
GAS,2022-10-24,3.520481995178785,0.0,1.0,neutral,1
GAS,2022-10-25,-1.5298700772988634,,0.0,no_news,0
GAS,2022-10-26,0.9983907050410533,,0.0,no_news,0
GAS,2022-10-27,-2.2239664093681135,,0.0,no_news,0
GAS,2022-10-28,-1.0719251960067981,,0.0,no_news,0
GAS,2022-10-31,1.6172276704065658,,0.0,no_news,0
GEX,2022-10-03,0.2358482449041599,,0.0,no_news,0
GEX,2022-10-04,-3.797185538029802,,0.0,no_news,0
GEX,2022-10-05,0.4684170276731967,,0.0,no_news,0
GEX,2022-10-06,-2.145832693791675,,0.0,no_news,0
GEX,2022-10-07,-0.40910681260216997,,0.0,no_news,0
GEX,2022-10-10,-4.425561755863937,,0.0,no_news,0
GEX,2022-10-11,-0.6012836226152531,,0.0,no_news,0
GEX,2022-10-12,-3.57273176965019,,0.0,no_news,0
GEX,2022-10-13,-2.258586472338516,,0.0,no_news,0
GEX,2022-10-14,4.732091484816381,,0.0,no_news,0
GEX,2022-10-17,2.717067985505702,0.0,1.0,neutral,1
GEX,2022-10-18,-2.9216587768314026,,0.0,no_news,0
GEX,2022-10-19,-2.1192526755534082,,0.0,no_news,0
GEX,2022-10-20,-2.7496072754725813,,0.0,no_news,0
GEX,2022-10-21,-0.25917026834867674,,0.0,no_news,0
GEX,2022-10-24,-1.0291613423076775,,0.0,no_news,0
GEX,2022-10-25,-6.605155610292005,,0.0,no_news,0
GEX,2022-10-26,0.8237383412047157,,0.0,no_news,0
GEX,2022-10-27,0.443390410044711,0.0,2.0,neutral,1
GEX,2022-10-28,2.1515441031762137,,0.0,no_news,0
GEX,2022-10-31,4.522336559133879,0.5,2.0,neutral,1
HAG,2022-10-03,-2.9036456961826556,,0.0,no_news,0
HAG,2022-10-04,-4.161979346988558,,0.0,no_news,0
HAG,2022-10-05,1.8285213370924538,,0.0,no_news,0
HAG,2022-10-06,-4.518005515970739,,0.0,no_news,0
HAG,2022-10-07,-3.558572938270863,,0.0,no_news,0
HAG,2022-10-10,2.0373000137251815,0.0,1.0,neutral,1
HAG,2022-10-11,-3.507182979878005,,0.0,no_news,0
HAG,2022-10-12,-10.798613175387562,,0.0,no_news,0
HAG,2022-10-13,0.5733598811078222,0.0,1.0,neutral,1
HAG,2022-10-14,-0.10423281747123037,,0.0,no_news,0
HAG,2022-10-17,-5.427743224570152,-1.0,1.0,negative,1
HAG,2022-10-18,1.5913435032829062,,0.0,no_news,0
HAG,2022-10-19,-2.569140349423295,,0.0,no_news,0
HAG,2022-10-20,-5.563891659504468,,0.0,no_news,0
HAG,2022-10-21,-2.5851519251058073,,0.0,no_news,0
HAG,2022-10-24,7.09139418058724,,0.0,no_news,0
HAG,2022-10-25,0.4795930800219059,1.0,1.0,positive,1
HAG,2022-10-26,-3.69833514757319,,0.0,no_news,0
HAG,2022-10-27,2.383841297333217,0.5,2.0,positive,1
HAG,2022-10-28,-2.565038429736278,0.0,1.0,neutral,1
HAG,2022-10-31,-5.480486424183579,0.0,1.0,neutral,1
HBC,2022-10-03,-0.7906852655080154,,0.0,no_news,0
HBC,2022-10-04,-4.248051374952346,,0.0,no_news,0
HBC,2022-10-05,0.7923452261079444,,0.0,no_news,0
HBC,2022-10-06,-2.0555561734650887,,0.0,no_news,0
HBC,2022-10-07,-1.438775086026002,,0.0,no_news,0
HBC,2022-10-10,2.012839666853862,,0.0,no_news,0
HBC,2022-10-11,-1.9041723016667689,,0.0,no_news,0
HBC,2022-10-12,-2.2740596905441524,,0.0,no_news,0
HBC,2022-10-13,-1.9569394261469601,,0.0,no_news,0
HBC,2022-10-14,1.1007774889029684,,0.0,no_news,0
HBC,2022-10-17,2.5657341212895464,,0.0,no_news,0
HBC,2022-10-18,-0.25685201603577434,,0.0,no_news,0
HBC,2022-10-19,-0.9743359207292541,,0.0,no_news,0
HBC,2022-10-20,-1.2744229576393136,,0.0,no_news,0
HBC,2022-10-21,-1.4331113268457436,,0.0,no_news,0
HBC,2022-10-24,-2.069240087358451,,0.0,no_news,0
HBC,2022-10-25,-8.474771023238773,,0.0,no_news,0
HBC,2022-10-26,-6.554054735989618,,0.0,no_news,0
HBC,2022-10-27,1.5709622250685413,,0.0,no_news,0
HBC,2022-10-28,0.08340891937141866,0.0,1.0,neutral,1
HBC,2022-10-31,-6.333425126632019,,0.0,no_news,0
HCM,2022-10-03,-0.484403235061027,,0.0,no_news,0
HCM,2022-10-04,-5.7703092173794,0.0,1.0,neutral,1
HCM,2022-10-05,0.342211892332684,,0.0,no_news,0
HCM,2022-10-06,-2.858982573442833,0.0,1.0,neutral,1
HCM,2022-10-07,-1.361738582334799,,0.0,no_news,0
HCM,2022-10-10,2.5863280580821013,,0.0,no_news,0
HCM,2022-10-11,-1.5633405646618268,,0.0,no_news,0
HCM,2022-10-12,-1.5491349855828553,,0.0,no_news,0
HCM,2022-10-13,-1.2467790982991618,,0.0,no_news,0
HCM,2022-10-14,1.2727938298024797,,0.0,no_news,0
HCM,2022-10-17,4.533119507439173,,0.0,no_news,0
HCM,2022-10-18,-3.5358280662845996,,0.0,no_news,0
HCM,2022-10-19,0.10137655497341624,,0.0,no_news,0
HCM,2022-10-20,-2.685471754734067,,0.0,no_news,0
HCM,2022-10-21,-1.2858917600773898,1.0,1.0,positive,1
HCM,2022-10-24,-1.7753623975371005,,0.0,no_news,0
HCM,2022-10-25,1.4642138956243698,0.0,1.0,neutral,1
HCM,2022-10-26,-1.2459381837703511,,0.0,no_news,0
HCM,2022-10-27,0.6750641257802208,,0.0,no_news,0
HCM,2022-10-28,1.6280387147103168,,0.0,no_news,0
HCM,2022-10-31,6.287179794971292,0.0,1.0,neutral,1
HDB,2022-10-03,0.3524039757014803,,0.0,no_news,0
HDB,2022-10-04,1.2316236166791978,,0.0,no_news,0
HDB,2022-10-05,-2.8147205001848254,,0.0,no_news,0
HDB,2022-10-06,1.063913914239847,0.0,1.0,neutral,1
HDB,2022-10-07,-0.0488411400249249,,0.0,no_news,0
HDB,2022-10-10,-4.052451395460629,,0.0,no_news,0
HDB,2022-10-11,-0.47995719375665,,0.0,no_news,0
HDB,2022-10-12,0.413797439892984,,0.0,no_news,0
HDB,2022-10-13,-1.8780421983061113,,0.0,no_news,0
HDB,2022-10-14,-0.13584234352230684,,0.0,no_news,0
HDB,2022-10-17,-2.116790692154445,,0.0,no_news,0
HDB,2022-10-18,0.46169784818294146,,0.0,no_news,0
HDB,2022-10-19,-0.36198810274057647,,0.0,no_news,0
HDB,2022-10-20,0.6024055938521236,,0.0,no_news,0
HDB,2022-10-21,2.0969345769957113,,0.0,no_news,0
HDB,2022-10-24,0.19446350664808154,,0.0,no_news,0
HDB,2022-10-25,-1.079307835703299,,0.0,no_news,0
HDB,2022-10-26,-0.03634778250289156,,0.0,no_news,0
HDB,2022-10-27,0.013299857436718021,,0.0,no_news,0
HDB,2022-10-28,-0.6752368137437236,,0.0,no_news,0
HDB,2022-10-31,-0.8118652824639438,,0.0,no_news,0
HDC,2022-10-03,2.2783536107596687,,0.0,no_news,0
HDC,2022-10-04,4.763752945819972,,0.0,no_news,0
HDC,2022-10-05,2.7016806769713857,,0.0,no_news,0
HDC,2022-10-06,0.4459422794119181,,0.0,no_news,0
HDC,2022-10-07,9.8895473203739,,0.0,no_news,0
HDC,2022-10-10,-2.241250297706112,,0.0,no_news,0
HDC,2022-10-11,-1.1659174925685178,,0.0,no_news,0
HDC,2022-10-12,-11.816566908024285,,0.0,no_news,0
HDC,2022-10-13,-8.747479649671561,,0.0,no_news,0
HDC,2022-10-14,4.9364489660758455,,0.0,no_news,0
HDC,2022-10-17,1.9423320251098672,,0.0,no_news,0
HDC,2022-10-18,-0.6380349395538187,,0.0,no_news,0
HDC,2022-10-19,-2.432501011071739,,0.0,no_news,0
HDC,2022-10-20,-3.9251323249327172,,0.0,no_news,0
HDC,2022-10-21,-0.9335506516790524,,0.0,no_news,0
HDC,2022-10-24,-1.433669120486103,,0.0,no_news,0
HDC,2022-10-25,-8.992441911028587,,0.0,no_news,0
HDC,2022-10-26,-5.776766802531071,0.0,1.0,neutral,1
HDC,2022-10-27,0.9794722791740496,,0.0,no_news,0
HDC,2022-10-28,1.2080127375315999,,0.0,no_news,0
HDC,2022-10-31,-0.05399745309985656,,0.0,no_news,0
HPG,2022-10-03,-2.5427649574476066,,0.0,no_news,0
HPG,2022-10-04,-3.584679776527648,,0.0,no_news,0
HPG,2022-10-05,-0.5221070829012358,0.0,1.0,neutral,1
HPG,2022-10-06,-3.363762516077957,0.0,1.0,neutral,1
HPG,2022-10-07,1.8181640009205213,,0.0,no_news,0
HPG,2022-10-10,3.743752043532923,,0.0,no_news,0
HPG,2022-10-11,-0.8502108189104103,,0.0,no_news,0
HPG,2022-10-12,3.8851761635847972,,0.0,no_news,0
HPG,2022-10-13,2.762422365411992,,0.0,no_news,0
HPG,2022-10-14,-1.1009980622979654,,0.0,no_news,0
HPG,2022-10-17,0.16208056007149918,,0.0,no_news,0
HPG,2022-10-18,-3.013478201794852,,0.0,no_news,0
HPG,2022-10-19,-1.8976185485870776,,0.0,no_news,0
HPG,2022-10-20,-1.2513282595219561,,0.0,no_news,0
HPG,2022-10-21,-2.7273161634581085,,0.0,no_news,0
HPG,2022-10-24,0.7229886060760884,0.0,4.0,neutral,1
HPG,2022-10-25,3.1377711647159767,,0.0,no_news,0
HPG,2022-10-26,-0.4631010744180738,0.0,1.0,neutral,1
HPG,2022-10-27,-0.46746850827495257,,0.0,no_news,0
HPG,2022-10-28,-3.2723075993585735,,0.0,no_news,0
HPG,2022-10-31,-6.969532151508158,,0.0,no_news,0
HSG,2022-10-03,-0.7679637359131029,,0.0,no_news,0
HSG,2022-10-04,-4.215996453972373,,0.0,no_news,0
HSG,2022-10-05,0.2824163196784264,,0.0,no_news,0
HSG,2022-10-06,-2.7230067044397535,,0.0,no_news,0
HSG,2022-10-07,-1.370710206290724,,0.0,no_news,0
HSG,2022-10-10,5.802688268854565,,0.0,no_news,0
HSG,2022-10-11,6.527093940554198,,0.0,no_news,0
HSG,2022-10-12,2.399126658405404,,0.0,no_news,0
HSG,2022-10-13,-0.3294671313604205,,0.0,no_news,0
HSG,2022-10-14,0.7181232685971228,,0.0,no_news,0
HSG,2022-10-17,0.8731772592509469,,0.0,no_news,0
HSG,2022-10-18,-2.5898758250929736,,0.0,no_news,0
HSG,2022-10-19,-3.846519187641452,,0.0,no_news,0
HSG,2022-10-20,1.0976354081205044,,0.0,no_news,0
HSG,2022-10-21,-1.2198068329310026,,0.0,no_news,0
HSG,2022-10-24,-1.902856716198209,,0.0,no_news,0
HSG,2022-10-25,4.973039700966767,,0.0,no_news,0
HSG,2022-10-26,-0.4822950289985506,,0.0,no_news,0
HSG,2022-10-27,1.6971153123023512,,0.0,no_news,0
HSG,2022-10-28,-6.809060745664484,,0.0,no_news,0
HSG,2022-10-31,-7.146069543647824,0.0,1.0,neutral,1
ICT,2022-10-03,1.3206032716943503,,0.0,no_news,0
ICT,2022-10-04,-2.470254835400069,,0.0,no_news,0
